feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000011,2019,All,Urban,All,All,All,All,All,0.855
S12000011,2019,Female,All,All,All,All,All,All,0.84
S12000011,2019,Male,All,All,All,All,All,All,0.865
S12000013,2013,All,All,80% least deprived,All,All,All,All,0.91
S12000013,2013,All,All,All,All,Adults,All,All,0.9
S12000013,2013,All,All,All,All,All,All,All,0.91
S12000013,2013,All,All,All,All,All,All,Less than 10 minutes,0.915
S12000013,2013,All,All,All,All,All,White,All,0.91
S12000013,2013,All,All,All,All,Pensioners,All,All,0.925
S12000013,2013,All,All,All,All,With Children,All,All,0.9
S12000013,2013,All,All,All,Owned Outright,All,All,All,0.935
S12000013,2013,All,All,All,Social Rented,All,All,All,0.8049999999999999
S12000013,2013,All,Rural,All,All,All,All,All,0.92
S12000013,2013,All,Urban,All,All,All,All,All,0.8650000000000001
S12000013,2013,Female,All,All,All,All,All,All,0.9049999999999999
S12000013,2013,Male,All,All,All,All,All,All,0.9
S12000013,2014,All,All,80% least deprived,All,All,All,All,0.865
S12000013,2014,All,All,All,All,Adults,All,All,0.915
S12000013,2014,All,All,All,All,All,All,All,0.865
S12000013,2014,All,All,All,All,All,All,Less than 10 minutes,0.8450000000000001
S12000013,2014,All,All,All,All,All,White,All,0.865
S12000013,2014,All,All,All,All,Pensioners,All,All,0.885
S12000013,2014,All,All,All,All,With Children,All,All,0.745
S12000013,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.9149999999999999
S12000013,2014,All,All,All,Owned Outright,All,All,All,0.905
S12000013,2014,All,Rural,All,All,All,All,All,0.84
S12000013,2014,All,Urban,All,All,All,All,All,0.885
S12000013,2014,Female,All,All,All,All,All,All,0.865
S12000013,2014,Male,All,All,All,All,All,All,0.8500000000000001
S12000013,2015,All,All,80% least deprived,All,All,All,All,0.88
S12000013,2015,All,All,All,All,Adults,All,All,0.88
S12000013,2015,All,All,All,All,All,All,All,0.88
S12000013,2015,All,All,All,All,All,All,Less than 10 minutes,0.88
S12000013,2015,All,All,All,All,All,White,All,0.89
S12000013,2015,All,All,All,All,Pensioners,All,All,0.9049999999999999
S12000013,2015,All,All,All,All,With Children,All,All,0.85
S12000013,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.9550000000000001
S12000013,2015,All,All,All,Owned Outright,All,All,All,0.9149999999999999
S12000013,2015,All,Rural,All,All,All,All,All,0.855
S12000013,2015,All,Urban,All,All,All,All,All,0.935
S12000013,2015,Female,All,All,All,All,All,All,0.905
S12000013,2015,Male,All,All,All,All,All,All,0.87
S12000013,2016,All,All,80% least deprived,All,All,All,All,0.9099999999999999
S12000013,2016,All,All,All,All,Adults,All,All,0.885
S12000013,2016,All,All,All,All,All,All,All,0.9099999999999999
S12000013,2016,All,All,All,All,All,All,Less than 10 minutes,0.915
S12000013,2016,All,All,All,All,All,White,All,0.9099999999999999
S12000013,2016,All,All,All,All,Pensioners,All,All,0.97
S12000013,2016,All,All,All,All,With Children,All,All,0.905
S12000013,2016,All,All,All,Owned Outright,All,All,All,0.9400000000000001
S12000013,2016,All,Rural,All,All,All,All,All,0.915
S12000013,2016,All,Urban,All,All,All,All,All,0.9149999999999999
S12000013,2016,Female,All,All,All,All,All,All,0.925
S12000013,2016,Male,All,All,All,All,All,All,0.9099999999999999
S12000013,2017,All,All,80% least deprived,All,All,All,All,0.905
S12000013,2017,All,All,All,All,Adults,All,All,0.905
S12000013,2017,All,All,All,All,All,All,All,0.905
S12000013,2017,All,All,All,All,All,All,Less than 10 minutes,0.9
S12000013,2017,All,All,All,All,All,White,All,0.905
S12000013,2017,All,All,All,All,Pensioners,All,All,0.975
S12000013,2017,All,All,All,All,With Children,All,All,0.85
S12000013,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.905
S12000013,2017,All,All,All,Owned Outright,All,All,All,0.9500000000000001
S12000013,2017,All,All,All,Social Rented,All,All,All,0.79
S12000013,2017,All,Rural,All,All,All,All,All,0.93
S12000013,2017,All,Urban,All,All,All,All,All,0.865
S12000013,2017,Female,All,All,All,All,All,All,0.8999999999999999
S12000013,2017,Male,All,All,All,All,All,All,0.915
S12000013,2018,All,All,80% least deprived,All,All,All,All,0.9099999999999999
S12000013,2018,All,All,All,All,Adults,All,All,0.92
S12000013,2018,All,All,All,All,All,All,All,0.9099999999999999
S12000013,2018,All,All,All,All,All,All,Less than 10 minutes,0.905
S12000013,2018,All,All,All,All,All,White,All,0.905
S12000013,2018,All,All,All,All,Pensioners,All,All,0.9149999999999999
S12000013,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.905
S12000013,2018,All,All,All,Owned Outright,All,All,All,0.9550000000000001
S12000013,2018,All,All,All,Social Rented,All,All,All,0.755
S12000013,2018,All,Rural,All,All,All,All,All,0.9299999999999999
S12000013,2018,All,Urban,All,All,All,All,All,0.87
S12000013,2018,Female,All,All,All,All,All,All,0.915
S12000013,2018,Male,All,All,All,All,All,All,0.8949999999999999
S12000013,2019,All,All,80% least deprived,All,All,All,All,0.9400000000000001
S12000013,2019,All,All,All,All,Adults,All,All,0.905
S12000013,2019,All,All,All,All,All,All,All,0.9400000000000001
S12000013,2019,All,All,All,All,All,All,Less than 10 minutes,0.9450000000000001
S12000013,2019,All,All,All,All,All,White,All,0.9450000000000001
S12000013,2019,All,All,All,All,Pensioners,All,All,0.98
S12000013,2019,All,All,All,All,With Children,All,All,0.94
S12000013,2019,All,All,All,Owned Outright,All,All,All,0.975
S12000013,2019,All,Rural,All,All,All,All,All,0.96
S12000013,2019,All,Urban,All,All,All,All,All,0.88
S12000013,2019,Female,All,All,All,All,All,All,0.9400000000000001
S12000013,2019,Male,All,All,All,All,All,All,0.9400000000000001
S12000014,2013,All,All,80% least deprived,All,All,All,All,0.7250000000000001
S12000014,2013,All,All,All,All,Adults,All,All,0.67
S12000014,2013,All,All,All,All,All,All,All,0.6950000000000001
S12000014,2013,All,All,All,All,All,All,Less than 10 minutes,0.6950000000000001
S12000014,2013,All,All,All,All,All,White,All,0.6950000000000001
S12000014,2013,All,All,All,All,Pensioners,All,All,0.79
S12000014,2013,All,All,All,All,With Children,All,All,0.65
S12000014,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.74
S12000014,2013,All,All,All,Owned Outright,All,All,All,0.8
S12000014,2013,All,All,All,Social Rented,All,All,All,0.5349999999999999
S12000014,2013,All,Urban,All,All,All,All,All,0.7
S12000014,2013,Female,All,All,All,All,All,All,0.67
S12000014,2013,Male,All,All,All,All,All,All,0.725
S12000014,2014,All,All,80% least deprived,All,All,All,All,0.73
S12000014,2014,All,All,All,All,Adults,All,All,0.6950000000000001
S12000014,2014,All,All,All,All,All,All,All,0.705
S12000014,2014,All,All,All,All,All,All,Less than 10 minutes,0.71
S12000014,2014,All,All,All,All,All,White,All,0.715
S12000014,2014,All,All,All,All,Pensioners,All,All,0.845
S12000014,2014,All,All,All,All,With Children,All,All,0.61
S12000014,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.7799999999999999
S12000014,2014,All,All,All,Owned Outright,All,All,All,0.835
S12000014,2014,All,All,All,Social Rented,All,All,All,0.485
S12000014,2014,All,Urban,All,All,All,All,All,0.705
S12000014,2014,Female,All,All,All,All,All,All,0.695
S12000014,2014,Male,All,All,All,All,All,All,0.72
S12000014,2015,All,All,80% least deprived,All,All,All,All,0.765
S12000014,2015,All,All,All,All,Adults,All,All,0.6900000000000001
S12000014,2015,All,All,All,All,All,All,All,0.7300000000000001
S12000014,2015,All,All,All,All,All,All,Less than 10 minutes,0.7150000000000001
S12000014,2015,All,All,All,All,All,White,All,0.74
S12000014,2015,All,All,All,All,Pensioners,All,All,0.815
S12000014,2015,All,All,All,All,With Children,All,All,0.725
S12000014,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.77
S12000014,2015,All,All,All,Owned Outright,All,All,All,0.835
S12000014,2015,All,All,All,Social Rented,All,All,All,0.475
S12000014,2015,All,Urban,All,All,All,All,All,0.7250000000000001
S12000014,2015,Female,All,All,All,All,All,All,0.725
S12000014,2015,Male,All,All,All,All,All,All,0.73
S12000014,2016,All,All,80% least deprived,All,All,All,All,0.845
S12000014,2016,All,All,All,All,Adults,All,All,0.785
S12000014,2016,All,All,All,All,All,All,All,0.785
S12000014,2016,All,All,All,All,All,All,Less than 10 minutes,0.79
S12000014,2016,All,All,All,All,All,White,All,0.78
S12000014,2016,All,All,All,All,Pensioners,All,All,0.87
S12000014,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.87
S12000014,2016,All,All,All,Owned Outright,All,All,All,0.88
S12000014,2016,All,All,All,Social Rented,All,All,All,0.62
S12000014,2016,All,Urban,All,All,All,All,All,0.775
S12000014,2016,Female,All,All,All,All,All,All,0.8
S12000014,2016,Male,All,All,All,All,All,All,0.785
S12000014,2017,All,All,80% least deprived,All,All,All,All,0.765
S12000014,2017,All,All,All,All,Adults,All,All,0.6900000000000001
S12000014,2017,All,All,All,All,All,All,All,0.7250000000000001
S12000014,2017,All,All,All,All,All,All,Less than 10 minutes,0.755
S12000014,2017,All,All,All,All,All,All,More than 10 minutes,0.61
S12000014,2017,All,All,All,All,All,White,All,0.72
S12000014,2017,All,All,All,All,Pensioners,All,All,0.78
S12000014,2017,All,All,All,All,With Children,All,All,0.7400000000000001
S12000014,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.8200000000000001
S12000014,2017,All,All,All,Owned Outright,All,All,All,0.825
S12000014,2017,All,All,All,Social Rented,All,All,All,0.555
S12000014,2017,All,Urban,All,All,All,All,All,0.72
S12000014,2017,Female,All,All,All,All,All,All,0.7350000000000001
S12000014,2017,Male,All,All,All,All,All,All,0.715
S12000014,2018,All,All,80% least deprived,All,All,All,All,0.74
S12000014,2018,All,All,All,All,Adults,All,All,0.61
S12000014,2018,All,All,All,All,All,All,All,0.695
S12000014,2018,All,All,All,All,All,All,Less than 10 minutes,0.715
S12000014,2018,All,All,All,All,All,All,More than 10 minutes,0.635
S12000014,2018,All,All,All,All,All,White,All,0.7
S12000014,2018,All,All,All,All,Pensioners,All,All,0.865
S12000014,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.7849999999999999
S12000014,2018,All,All,All,Owned Outright,All,All,All,0.78
S12000014,2018,All,All,All,Social Rented,All,All,All,0.55
S12000014,2018,All,Urban,All,All,All,All,All,0.695
S12000014,2018,Female,All,All,All,All,All,All,0.7
S12000014,2018,Male,All,All,All,All,All,All,0.705
S12000014,2019,All,All,80% least deprived,All,All,All,All,0.79
S12000014,2019,All,All,All,All,Adults,All,All,0.72
S12000014,2019,All,All,All,All,All,All,All,0.7400000000000001
S12000014,2019,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000014,2019,All,All,All,All,All,White,All,0.7400000000000001
S12000014,2019,All,All,All,All,Pensioners,All,All,0.78
S12000014,2019,All,All,All,All,With Children,All,All,0.735
S12000014,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.78
S12000014,2019,All,All,All,Owned Outright,All,All,All,0.8150000000000001
S12000014,2019,All,All,All,Social Rented,All,All,All,0.62
S12000014,2019,All,Urban,All,All,All,All,All,0.7450000000000001
S12000014,2019,Female,All,All,All,All,All,All,0.72
S12000014,2019,Male,All,All,All,All,All,All,0.76
S12000017,2013,All,All,80% least deprived,All,All,All,All,0.845
S12000017,2013,All,All,All,All,Adults,All,All,0.8
S12000017,2013,All,All,All,All,All,All,All,0.82
S12000017,2013,All,All,All,All,All,All,Less than 10 minutes,0.835
S12000017,2013,All,All,All,All,All,All,More than 10 minutes,0.76
S12000017,2013,All,All,All,All,All,White,All,0.82
S12000017,2013,All,All,All,All,Pensioners,All,All,0.885
S12000017,2013,All,All,All,All,With Children,All,All,0.79
S12000017,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.825
S12000017,2013,All,All,All,Owned Outright,All,All,All,0.885
S12000017,2013,All,All,All,Social Rented,All,All,All,0.7000000000000001
S12000017,2013,All,Rural,All,All,All,All,All,0.87
S12000017,2013,All,Urban,All,All,All,All,All,0.77
S12000017,2013,Female,All,All,All,All,All,All,0.8099999999999999
S12000017,2013,Male,All,All,All,All,All,All,0.84
S12000017,2014,All,All,80% least deprived,All,All,All,All,0.845
S12000017,2014,All,All,All,All,Adults,All,All,0.8150000000000001
S12000017,2014,All,All,All,All,All,All,All,0.82
S12000017,2014,All,All,All,All,All,All,Less than 10 minutes,0.825
S12000017,2014,All,All,All,All,All,White,All,0.82
S12000017,2014,All,All,All,All,Pensioners,All,All,0.88
S12000017,2014,All,All,All,All,With Children,All,All,0.77
S12000017,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.7949999999999999
S12000017,2014,All,All,All,Owned Outright,All,All,All,0.875
S12000017,2014,All,All,All,Social Rented,All,All,All,0.75
S12000017,2014,All,Rural,All,All,All,All,All,0.87
S12000017,2014,All,Urban,All,All,All,All,All,0.785
S12000017,2014,Female,All,All,All,All,All,All,0.85
S12000017,2014,Male,All,All,All,All,All,All,0.79
S12000017,2015,All,All,80% least deprived,All,All,All,All,0.775
S12000017,2015,All,All,All,All,Adults,All,All,0.77
S12000017,2015,All,All,All,All,All,All,All,0.75
S12000017,2015,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000017,2015,All,All,All,All,All,White,All,0.75
S12000017,2015,All,All,All,All,Pensioners,All,All,0.81
S12000017,2015,All,All,All,All,With Children,All,All,0.695
S12000017,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.805
S12000017,2015,All,All,All,Owned Outright,All,All,All,0.805
S12000017,2015,All,All,All,Social Rented,All,All,All,0.5
S12000017,2015,All,Rural,All,All,All,All,All,0.82
S12000017,2015,All,Urban,All,All,All,All,All,0.7000000000000001
S12000017,2015,Female,All,All,All,All,All,All,0.775
S12000017,2015,Male,All,All,All,All,All,All,0.7350000000000001
S12000017,2016,All,All,80% least deprived,All,All,All,All,0.815
S12000017,2016,All,All,All,All,Adults,All,All,0.76
S12000017,2016,All,All,All,All,All,All,All,0.8
S12000017,2016,All,All,All,All,All,All,Less than 10 minutes,0.81
S12000017,2016,All,All,All,All,All,White,All,0.8
S12000017,2016,All,All,All,All,Pensioners,All,All,0.91
S12000017,2016,All,All,All,All,With Children,All,All,0.76
S12000017,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.8350000000000001
S12000017,2016,All,All,All,Owned Outright,All,All,All,0.8949999999999999
S12000017,2016,All,All,All,Social Rented,All,All,All,0.655
S12000017,2016,All,Rural,All,All,All,All,All,0.825
S12000017,2016,All,Urban,All,All,All,All,All,0.77
S12000017,2016,Female,All,All,All,All,All,All,0.845
S12000017,2016,Male,All,All,All,All,All,All,0.76
S12000017,2017,All,All,80% least deprived,All,All,All,All,0.865
S12000017,2017,All,All,All,All,Adults,All,All,0.8099999999999999
S12000017,2017,All,All,All,All,All,All,All,0.845
S12000017,2017,All,All,All,All,All,All,Less than 10 minutes,0.835
S12000017,2017,All,All,All,All,All,White,All,0.84
S12000017,2017,All,All,All,All,Pensioners,All,All,0.9299999999999999
S12000017,2017,All,All,All,All,With Children,All,All,0.8049999999999999
S12000017,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.82
S12000017,2017,All,All,All,Owned Outright,All,All,All,0.9199999999999999
S12000017,2017,All,All,All,Social Rented,All,All,All,0.615
S12000017,2017,All,Rural,All,All,All,All,All,0.885
S12000017,2017,All,Urban,All,All,All,All,All,0.785
S12000017,2017,Female,All,All,All,All,All,All,0.86
S12000017,2017,Male,All,All,All,All,All,All,0.82
S12000017,2018,All,All,80% least deprived,All,All,All,All,0.855
S12000017,2018,All,All,All,All,Adults,All,All,0.8400000000000001
S12000017,2018,All,All,All,All,All,All,All,0.83
S12000017,2018,All,All,All,All,All,All,Less than 10 minutes,0.84
S12000017,2018,All,All,All,All,All,White,All,0.83
S12000017,2018,All,All,All,All,Pensioners,All,All,0.885
S12000017,2018,All,All,All,All,With Children,All,All,0.755
S12000017,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.85
S12000017,2018,All,All,All,Owned Outright,All,All,All,0.9199999999999999
S12000017,2018,All,All,All,Social Rented,All,All,All,0.66
S12000017,2018,All,Rural,All,All,All,All,All,0.885
S12000017,2018,All,Urban,All,All,All,All,All,0.775
S12000017,2018,Female,All,All,All,All,All,All,0.835
S12000017,2018,Male,All,All,All,All,All,All,0.81
S12000017,2019,All,All,80% least deprived,All,All,All,All,0.8
S12000017,2019,All,All,All,All,Adults,All,All,0.72
S12000017,2019,All,All,All,All,All,All,All,0.7699999999999999
S12000017,2019,All,All,All,All,All,All,Less than 10 minutes,0.8049999999999999
S12000017,2019,All,All,All,All,All,White,All,0.7849999999999999
S12000017,2019,All,All,All,All,Pensioners,All,All,0.88
S12000017,2019,All,All,All,All,With Children,All,All,0.775
S12000017,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.815
S12000017,2019,All,All,All,Owned Outright,All,All,All,0.8450000000000001
S12000017,2019,All,All,All,Social Rented,All,All,All,0.635
S12000017,2019,All,Rural,All,All,All,All,All,0.8550000000000001
S12000017,2019,All,Urban,All,All,All,All,All,0.705
S12000017,2019,Female,All,All,All,All,All,All,0.85
S12000017,2019,Male,All,All,All,All,All,All,0.715
S12000018,2013,All,All,20% most deprived,All,All,All,All,0.58
S12000018,2013,All,All,80% least deprived,All,All,All,All,0.84
S12000018,2013,All,All,All,All,Adults,All,All,0.665
S12000018,2013,All,All,All,All,All,All,All,0.73
S12000018,2013,All,All,All,All,All,All,Less than 10 minutes,0.725
S12000018,2013,All,All,All,All,All,All,More than 10 minutes,0.7499999999999999
S12000018,2013,All,All,All,All,All,White,All,0.74
S12000018,2013,All,All,All,All,Pensioners,All,All,0.82
S12000018,2013,All,All,All,All,With Children,All,All,0.77
S12000018,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.74
S12000018,2013,All,All,All,Owned Outright,All,All,All,0.855
S12000018,2013,All,All,All,Social Rented,All,All,All,0.595
S12000018,2013,All,Urban,All,All,All,All,All,0.725
S12000018,2013,Female,All,All,All,All,All,All,0.775
S12000018,2013,Male,All,All,All,All,All,All,0.6900000000000001
S12000018,2014,All,All,20% most deprived,All,All,All,All,0.645
S12000018,2014,All,All,80% least deprived,All,All,All,All,0.81
S12000018,2014,All,All,All,All,Adults,All,All,0.755
S12000018,2014,All,All,All,All,All,All,All,0.74
S12000018,2014,All,All,All,All,All,All,Less than 10 minutes,0.755
S12000018,2014,All,All,All,All,All,All,More than 10 minutes,0.725
S12000018,2014,All,All,All,All,All,White,All,0.74
S12000018,2014,All,All,All,All,Pensioners,All,All,0.77
S12000018,2014,All,All,All,All,With Children,All,All,0.6900000000000001
S12000018,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.8049999999999999
S12000018,2014,All,All,All,Owned Outright,All,All,All,0.845
S12000018,2014,All,All,All,Social Rented,All,All,All,0.5650000000000001
S12000018,2014,All,Urban,All,All,All,All,All,0.74
